,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Jamatia:JAM_21,0.023903,-0.376761,-0.049403,-0.013889,0.047701,0.041276,-0.00141,-0.001154,0.007158,0.014032,-0.030691,0.003597,0,0.006744,-0.009365,0.001989,0.006519,-0.003421,-0.014707,0.012006,-0.006863,0.024854,0.003697,0.00253,0.041194
Jamatia:JAM_23,0.018212,-0.370668,-0.050157,-0.016796,0.037853,0.036535,0.001175,-0.001385,0.009408,0.01221,-0.026145,-0.004796,0.00669,0.000688,-0.008143,-0.003182,0.007171,-0.003294,0.000377,0.008879,-0.00287,0.021145,0.001232,0.004217,0.036164
Jamatia:JAM_24,0.013659,-0.379808,-0.046009,-0.007752,0.048009,0.035977,-0.00094,0.000692,0.009613,0.010205,-0.034264,-0.002698,0.004757,0.003578,-0.002986,-0.014187,-0.00691,-0.003041,-0.01345,0.000625,-0.001248,0.032892,0.003944,0.007953,0.0382
Japanese:HGDP00747,0.023903,-0.44988,0.013953,-0.059432,0.03693,0.006972,0.00752,0.005769,-0.002659,0.008747,-0.074049,-0.007194,0.011001,-0.014313,-0.011536,-0.006497,-0.001304,0.00152,0.005531,-0.007629,0.019216,-0.020526,0.003944,0.006386,-0.044667
Japanese:HGDP00748,0.023903,-0.44988,0.012822,-0.064923,0.034468,0.011156,-0.00376,0.000462,-0.008999,0.011116,-0.078596,-0.007044,0.009812,-0.001514,-0.012215,-0.005569,0.002868,0.001014,0.00088,-0.012881,0.024706,-0.007543,0.00419,0.003856,-0.044547
Japanese:HGDP00749,0.020488,-0.446833,0.014331,-0.055556,0.034776,0.014223,0.00282,-0.000462,-0.003681,0.010205,-0.073075,-0.008542,0.013528,-0.00523,-0.010586,-0.009016,-0.001695,0.004561,-0.001634,-0.00988,0.027826,-0.024112,0.005916,-0.000361,-0.046583
Japanese:HGDP00750,0.021626,-0.447848,0.01961,-0.058786,0.034776,0.005578,0.006345,0.006,-0.005931,0.009476,-0.070801,-0.008393,0.01219,-0.008808,-0.008822,0.002652,-0.000391,0.003294,0.00088,-0.007754,0.027452,-0.015209,0.004437,0.005302,-0.035685
Japanese:HGDP00751,0.022765,-0.442771,0.006788,-0.055556,0.0437,0.01255,0.000705,-0.005077,-0.008385,0.011481,-0.071289,-0.006744,0.00773,-0.00867,-0.006379,-0.007558,0.002086,0.00152,0.000754,-0.011756,0.029822,-0.019166,0.002958,-0.000482,-0.042272
Japanese:HGDP00754,0.025041,-0.435662,0.010936,-0.060401,0.032621,0.005578,0.00752,-0.003231,-0.009408,0.012939,-0.076485,-0.006894,0.015015,-0.003853,-0.016829,-0.000796,0.000261,0.009628,0.003645,-0.005628,0.033191,-0.012984,0.008011,0.005543,-0.03808
Jarawa:JW-10,-0.023903,-0.238649,-0.132746,0.102068,0.038776,-0.001116,-0.010105,0.008307,0.05604,0.022415,0.025008,0.002548,-0.000297,0.010322,-0.00665,-0.012198,0.006519,0.003041,-0.010559,0.026138,-0.006613,0.008532,-0.010353,0.003253,0.006586
Jarawa:JW-14,-0.022765,-0.244743,-0.127467,0.099807,0.032006,-0.001952,-0.012221,0.005307,0.052358,0.024055,0.022897,-0.002548,-0.006244,0.013212,-0.00475,-0.008618,0.012778,-0.003294,-0.006034,0.033766,-0.004367,0.009769,-0.012941,0.005061,0.007185
Jarawa:JW-2,-0.020488,-0.248805,-0.128975,0.10013,0.031083,-0.007809,-0.011045,0.006461,0.051131,0.016583,0.024358,0.000599,-0.006541,0.011973,-0.012215,-0.013524,0.009909,-0.002914,-0.008925,0.03039,-0.01123,0.010634,-0.011462,0.001084,0.007424
Jarawa:JW-23,-0.01935,-0.238649,-0.135763,0.097546,0.03139,-0.006693,-0.00658,0.011999,0.051949,0.02278,0.022734,0.004196,-0.000297,0.008395,-0.015472,-0.009812,0.011213,-0.003421,-0.007416,0.031265,-0.005116,0.009645,-0.011955,0.002892,0.002395
Jarawa:JW-24,-0.023903,-0.244743,-0.131615,0.092701,0.02739,-0.006414,-0.005875,0.015461,0.054403,0.023326,0.024033,0.004496,-0.008771,0.010459,-0.013029,-0.010342,0.004824,-0.004054,-0.010056,0.025137,-0.003369,0.009027,-0.014297,-0.002771,0.006107
Jarawa:JW-26,-0.021626,-0.243727,-0.136518,0.099484,0.035083,-0.00502,-0.014571,0.001154,0.052154,0.023873,0.023871,0.004496,-0.003717,0.008533,-0.012079,-0.015248,0.010561,-0.006588,-0.007039,0.029639,-0.00836,0.010881,-0.012325,0.007109,0.002874
Jarawa:JW-27,-0.023903,-0.246774,-0.131615,0.097546,0.027082,-0.006414,-0.00893,0.004846,0.051335,0.024966,0.025982,-3e-04,-0.000446,0.016239,-0.0095,-0.018297,0.001695,-0.003294,-0.00352,0.024137,0.001872,0.01286,-0.013804,-0.001687,0.012334
Jarawa:JW-32,-0.018212,-0.238649,-0.131238,0.097546,0.029544,-0.002789,-0.011986,0.003692,0.05604,0.028064,0.023546,0.000599,-0.006987,0.0139,-0.015608,-0.010607,0.011474,0.00152,-0.002514,0.027013,-0.003494,0.010016,-0.011955,-0.000361,0.007185
Jarawa:JW-39,-0.023903,-0.24982,-0.136895,0.095931,0.038776,-0.006414,-0.013866,0.005307,0.05788,0.027882,0.018512,0.005695,-0.002973,0.013487,-0.008415,-0.010209,0.011735,0.000887,-0.008045,0.033141,-0.004367,0.012984,-0.01368,0.006627,0.006706
Jarawa:JW-5,-0.023903,-0.246774,-0.130861,0.094316,0.032314,-0.002789,-0.01081,0.002769,0.056858,0.025149,0.030529,0.001798,-0.005649,0.009221,-0.0095,-0.009016,0.00678,-0.002027,-0.003142,0.029514,-0.005865,0.010758,-0.006409,0,0.001437
Jarawa:JW-53,-0.022765,-0.237634,-0.134632,0.10013,0.034468,-0.004183,-0.00846,0.005077,0.06013,0.0277,0.018188,0.001948,-0.007582,0.008257,-0.015201,-0.010342,0.010431,-0.001647,-0.004274,0.029764,-0.006239,0.012984,-0.014913,0.003615,0.004311
Jarawa:JW-54,-0.021626,-0.24068,-0.132369,0.105622,0.03416,-0.009203,-0.011045,0.003923,0.050926,0.021139,0.022085,0.003747,-0.001189,0.010322,-0.006515,-0.009281,0.008475,-0.0019,-0.002765,0.028138,-0.007237,0.008285,-0.009367,0.003133,0.007664
Jarawa:JW-60,-0.020488,-0.243727,-0.133501,0.102391,0.037238,-0.003904,-0.011281,0.007384,0.055017,0.023508,0.01835,0.004196,-0.000297,0.005918,-0.010586,-0.009149,0.015385,-0.00152,-0.002891,0.029514,-0.004866,0.012984,-0.010353,-0.000361,-0.006347
Jarawa:JW-61,-0.020488,-0.238649,-0.130861,0.105945,0.03139,-0.002789,-0.009635,0.00923,0.057267,0.019681,0.018025,-0.001349,-0.003717,0.01101,-0.007872,-0.011005,0.007432,-0.002534,-0.009553,0.026388,-0.00287,0.011747,-0.017378,0.001566,0.003233
Jarawa:JW-7,-0.023903,-0.242712,-0.132369,0.091732,0.028313,-0.001116,-0.006345,0.003692,0.05604,0.026242,0.025495,0.005695,-0.003271,0.009221,-0.008686,-0.011005,0.012647,0.000507,-0.003394,0.029389,0.001872,0.010881,-0.011462,0.003494,0.00934
Jarawa:JW-9,-0.020488,-0.243727,-0.131238,0.096254,0.028928,-0.004741,-0.009165,0.009461,0.05563,0.023508,0.021273,0.007943,-0.008474,0.00523,-0.016829,-0.014452,0.009388,-0.003294,-0.009427,0.025512,-0.003993,0.016199,-0.01479,0.003615,0.001317
Jatt_Pathak:Jatt_Jt2,0.085367,0.015233,-0.073916,0.083334,-0.055703,0.044065,-0.00188,0.008077,-0.005318,-0.012574,-0.000487,0.000899,0.002676,-0.015276,0.016694,0.013789,-0.005215,0.00152,0.000126,-0.004627,-0.007861,-0.007543,0.003081,0.00482,0.005029
Jehai:JHF05,-0.004553,-0.321923,-0.111628,0.027132,0.097864,0.044065,-0.011751,-0.00923,0.025565,0.000729,0.058297,0.005545,-0.010704,0.006331,-0.004886,-0.006497,0.001043,-0.004434,-0.00905,0.023886,-0.017594,0.019043,-0.015036,0.008194,0.015328
Jehai:JHM06,-0.011382,-0.300597,-0.112759,0.047158,0.080015,0.023148,-0.006345,-0.002308,0.025565,0.004191,0.054238,-0.001349,-0.003271,0.009358,-0.008686,-0.007027,0.007302,-0.002154,-0.009176,0.02101,-0.005865,0.009398,-0.012325,0.008314,0.015567
Jordanian:GS000014474,0.054635,0.132019,-0.052797,-0.073644,-0.015695,-0.026495,-0.00188,-0.001385,0.007363,0.004556,0.005034,-0.007793,0.008325,-0.000963,-0.002714,0.009016,0.007562,0.003547,0.000377,0.008504,0.000499,-0.00136,0.003697,0.001687,-0.001317
Jordanian:GS000016181,0.040976,0.131003,-0.045254,-0.074936,-0.008617,-0.027052,-0.00094,-0.001846,0.020248,-0.002551,0.011692,-0.008393,0.018731,0.001651,0.000679,0.007425,-0.005085,0.001014,0.006159,0.001,0.003743,0.000495,-0.003451,-0.00482,-0.00012
Jordanian:Jordan214,0.053497,0.128972,-0.0445,-0.070414,-0.021235,-0.02761,-0.006345,-0.005538,0.012067,0.001458,0.001624,-0.004946,0.018434,0.003578,-0.00095,0.009414,-0.005346,0.000253,-0.001885,0.001501,0.002246,0.00643,-0.003081,-0.000482,-0.003592
Jordanian:Jordan307,0.043253,0.129988,-0.04186,-0.075582,-0.007078,-0.023985,-0.00611,-0.001846,0.019839,0.006925,0.003573,-0.007643,0.015758,-0.008395,-0.002714,0.010209,-0.002738,-0.007221,-0.011061,0.004002,-0.00025,0.001607,-0.002588,0.008796,-0.00479
Jordanian:Jordan387,0.052359,0.13405,-0.052797,-0.07752,-0.010463,-0.031236,-0.0094,-0.005538,0.01493,-0.006196,0.010393,-0.014837,0.018731,-0.00055,0.000136,0.012994,0.006128,0.006841,-0.003645,0.006128,0.001872,0.007296,-0.000246,0.00735,-0.002395
Ju_hoan_North:A_Ju_hoan_North-5,-0.618059,0.057885,0.021496,0.027455,0.004001,-0.005299,0.273552,-0.214376,0.024543,0.010023,0.001299,-0.094866,-0.034192,0.010184,0.041938,-0.042163,0.063888,0.57656,-0.195083,0.010005,-0.085599,-0.007172,0.014913,-0.010122,0.010418
Ju_hoan_North:B_Ju_hoan_North-4,-0.619198,0.062963,0.023759,0.027455,0.000615,-0.002789,0.274022,-0.217376,0.022089,0.010387,0.007795,-0.08977,-0.034043,0.016652,0.03393,-0.045346,0.066365,0.58036,-0.194958,0.010005,-0.077738,-0.005564,0.025512,-0.000482,0.003353
Ju_hoan_North:S_Ju_hoan_North-1,-0.616921,0.060932,0.019987,0.030362,0.000308,-0.00502,0.240651,-0.186685,0.024952,0.005467,0.001137,-0.057849,-0.019921,0.007156,0.021987,-0.023601,0.034943,0.289864,-0.093394,-0.00025,-0.035812,-0.004204,0.008751,-0.004338,-0.001557
Ju_hoan_North:S_Ju_hoan_North-2,-0.613507,0.057885,0.018479,0.027455,0.005232,-0.004741,0.239006,-0.185531,0.024543,0.004374,0.005846,-0.059497,-0.020367,0.004954,0.021851,-0.026253,0.031944,0.293918,-0.094148,0.002126,-0.038307,-0.004204,0.007395,-0.003615,-0.001437
Ju_hoan_North:S_Ju_hoan_North-3,-0.614645,0.060932,0.02225,0.029393,0.00277,-0.001394,0.243471,-0.191992,0.023929,0.009294,0.000162,-0.059797,-0.019029,0.004404,0.022258,-0.023468,0.033639,0.310387,-0.104455,-0.002501,-0.040553,-0.004699,0.006532,-0.003856,0.003712
Juang:JUANA48,0.003415,-0.263022,-0.156882,0.093993,0.017849,0.063587,-0.00799,0.012692,0.077515,0.04811,0.037512,0.003597,-0.004162,0.024084,-0.024701,-0.026253,0.003129,-0.003801,-0.005656,0.032265,0.003494,0.022999,-0.010106,0.010845,0.015567
Kaba:T_Kaba-1.DG,-0.619198,0.061947,0.016216,0.011951,0,0.010598,-0.027731,0.030691,-0.017385,0.003645,-0.002436,0.007194,0.006244,-0.003578,0.0057,0.003713,0.012647,-0.004687,-0.001257,-0.007128,0.00025,-0.000124,0.000986,0.001687,-0.003592
Kaba:T_Kaba-2.DG,-0.621474,0.060932,0.017725,0.011305,0.000923,0.007809,-0.035957,0.03046,-0.018203,0.002734,-0.004547,0.005695,0.005054,0.004129,0.005836,-0.008486,0.005085,-0.003167,0.001006,-0.001501,-0.001622,0.004575,-0.001972,-0.000482,-0.001916
Kabardin:303_R01C01,0.101303,0.079211,-0.013199,-0.011305,-0.027082,-0.005299,0.00611,-0.000231,-0.0407,-0.022051,-0.002111,0.006294,-0.007433,0.002752,0.006107,-0.006895,0.00339,-0.005828,-0.006788,0.006753,-0.000749,-0.003091,0.000246,-0.008555,-0.001557
Kabardin:303_R01C02,0.10927,0.087336,-0.024513,-0.014535,-0.037545,0.001952,0.015511,-0.003,-0.043359,-0.024602,-0.01153,0.006594,-0.017096,0.004817,0.011129,-0.012994,0.005476,-0.000887,-0.009804,0.015382,0.003244,-0.004946,0.006039,0.001325,-0.000599
Kabardin:303_R02C01,0.104717,0.081242,-0.024513,-0.017442,-0.028928,-0.00502,0.00893,-0.008769,-0.039882,-0.012392,-0.002598,0.008542,-0.017542,0.005092,0.0038,-0.009812,0.00678,-0.004687,-0.005782,0.014632,0.004617,0.003957,-0.003821,-0.006748,-0.004431
Kabardin:303_R02C02,0.111547,0.084289,-0.025644,-0.030362,-0.031698,-0.001116,0.011986,-0.003,-0.047859,-0.020775,0.000487,0.005245,-0.009812,0.001927,0.003529,-0.008751,0.015516,0.000633,-0.005154,0.020885,0.00287,-0.000989,0.006286,-0.001084,-0.005508
Kabardin:307_R01C01,0.117238,0.091398,-0.01961,-0.017442,-0.020311,0.006414,0.00987,-0.008769,-0.045609,-0.019499,-0.001786,0.005995,-0.013082,0.012799,0.00475,-0.027313,-0.010561,0.000253,-0.006034,0.01038,0.001996,0.006306,0.006162,-0.002651,0.004431
Kabardin:307_R01C02,0.10927,0.08632,-0.015462,-0.014535,-0.026159,-0.007809,0.005405,-0.003923,-0.039678,-0.01877,-0.005034,0.007194,-0.015015,0,0.009908,-0.021612,-0.003781,-0.004561,-0.008296,0.006628,0.004118,-0.003462,-0.001849,-0.003976,-0.000958
Kabardin:307_R02C01,0.111547,0.082258,-0.023759,-0.016796,-0.028005,0.001952,0.01034,-0.010153,-0.049699,-0.01549,-0.005034,0.01124,-0.020961,0.001789,0.007193,-0.019888,-0.000652,-0.005194,-0.011061,0.016008,0.004492,0.004575,0.006409,-0.000482,-0.003233
Kabardin:308_R01C01,0.104717,0.079211,-0.035826,-0.020672,-0.03139,-0.003904,0.00893,-0.004846,-0.048063,-0.031345,-0.001949,0.007643,-0.012339,0.008395,0.007193,-0.017369,0.007823,-0.004307,-0.006536,0.017759,0.010606,0.003586,0.001972,-0.011447,-0.003832
Kabardin:308_R01C02,0.111547,0.078196,-0.030547,-0.020349,-0.025851,-0.005299,0.00047,-0.006231,-0.039473,-0.014579,-0.000325,0.005695,-0.015609,0.000963,-0.00475,-0.0118,0.003129,-0.00228,-0.000754,0.015382,0.003743,0.002102,-0.004683,-0.003735,-0.006107
Kabardin:308_R02C01,0.110408,0.076165,-0.023004,-0.008721,-0.035083,0,0.011751,-0.002077,-0.056449,-0.030251,-0.000812,0.008243,-0.014271,0.008395,0.008279,-0.013789,0.008214,-0.005448,-0.007165,0.013506,0.003868,0.005193,0.008997,-0.00735,-0.002155
Kabardin:Kab-10,0.10927,0.074134,-0.021119,-0.010659,-0.025543,-0.001394,0.010105,0.000923,-0.042336,-0.017312,-0.002598,0.007793,-0.027205,0.00289,0.007736,-0.019225,0.005998,0.00076,-0.011439,0.015007,0.003743,0.001484,0.007888,-0.011206,-0.001437
Kabardin:Kab-13,0.101303,0.071087,-0.02489,-0.016796,-0.031083,-0.003068,0.011281,-0.005077,-0.045813,-0.028793,-0.003085,0.013488,-0.016501,0.010046,0.001086,-0.024264,0.007302,-0.005701,-0.00264,0.007629,0.006613,-0.002102,0.001972,-0.012291,0.000958
Kabardin:Kab-16,0.110408,0.090382,-0.013953,-0.013243,-0.030159,0.001673,0.010105,-0.003692,-0.035587,-0.025878,0.000974,0.004346,-0.015758,0.012799,0.0019,-0.022408,-0.002217,-0.001774,-0.003394,0.007879,0.009358,0.002349,0.003697,-0.006868,0.001197
Kabardin:Kab-24,0.112685,0.094444,-0.02225,-0.014535,-0.021542,-0.008088,0.0094,0.002308,-0.039882,-0.011116,0.00682,0.011839,-0.018137,0.003441,0.002714,-0.019225,0.014603,-0.003421,-0.011313,0.022511,0.003119,-0.00136,-0.00037,-0.006868,-0.005149
Kabardin:Kab-26,0.104717,0.074134,-0.026398,-0.017119,-0.028928,-0.006414,0.00705,-0.001154,-0.045404,-0.022597,-0.003085,0.004496,-0.008176,0.001789,0.002036,-0.015911,0.005346,-0.007221,-0.006411,0.002751,0.006863,0.011747,0.001356,-0.004458,0.003952
Kabardin:Kab-30,0.112685,0.079211,-0.020365,-0.017119,-0.026466,-0.005578,0.009635,-0.000231,-0.04745,-0.026606,-0.001137,0.008243,-0.019475,-0.002202,0.005429,-0.021612,-0.003781,-0.000253,-0.005279,0.001251,0.003494,-0.003957,0.008751,-0.003735,0.002754
Kabardin:Kab-5,0.105855,0.082258,-0.01697,-0.015504,-0.020311,0.002789,0.00752,-0.001846,-0.040905,-0.019135,-0.009094,0.003447,-0.016055,0.003028,-0.000407,-0.017634,0.016168,-0.00076,-0.010559,0.016758,0.008485,-0.005564,0.002218,-0.014821,-0.001317
Kabardin:LPGH-139,0.103579,0.08632,-0.023759,-0.016796,-0.035699,0.008925,0.001645,0.002538,-0.038655,-0.020775,-0.000325,0.006744,-0.008771,0.003991,-0.003122,-0.012994,0.009909,-0.007981,-0.011187,-0.003001,0.000374,-0.005193,0.00419,-0.005904,-0.000718
Kadar:KA-10,0.021626,-0.125926,-0.196857,0.134692,-0.074168,0.067213,-0.00846,0.016153,0.079151,0.047017,-0.005196,-0.002248,-0.001635,0.013212,-0.014251,-0.026783,-0.005737,-0.002914,-0.006411,0.016133,0.000998,0.003215,-0.005916,-0.001084,-0.007424
Kadar:KA-12,0.005691,-0.15436,-0.185166,0.132754,-0.052625,0.053826,-0.005875,0.012461,0.076696,0.050297,0.002273,-0.004346,-0.001784,0.016928,-0.024837,-0.023071,0.01017,0.005701,-0.004525,0.021135,0.01148,0.008656,-0.011462,0.008314,-0.011376
Kadar:KA-15,0.011382,-0.156392,-0.181772,0.127909,-0.058472,0.055499,-0.006345,0.009461,0.078537,0.054124,0.006658,0.001349,0.002973,0.007982,-0.02443,-0.017634,0.022687,0.003294,-0.00352,0.019384,0.009858,0.01051,-0.006532,0.007953,-0.012574
Kadar:KA-17,0.006829,-0.150298,-0.183658,0.128555,-0.055703,0.04769,-0.007755,0.009692,0.080378,0.05376,0.000974,0.002847,0.004757,0.00867,-0.021715,-0.013259,0.021774,0.002407,-0.005908,0.027138,0.010856,0.018919,-0.010353,0.00494,-0.005389
Kadar:KA-18,0.014797,-0.148267,-0.187806,0.128232,-0.053856,0.051316,-0.001645,0.020076,0.081196,0.051573,-0.000325,-0.003747,-0.002676,0.008945,-0.029316,-0.0179,0.008996,-0.002154,-0.006034,0.024512,0.010357,0.002473,-0.003081,0.012532,-0.009101
Kadar:KA-23,0.010244,-0.156392,-0.187429,0.131139,-0.054164,0.052153,-0.001175,0.016153,0.08365,0.053213,0.00747,0.001499,0.000149,0.013074,-0.018865,-0.011403,0.014733,0.0019,-0.003017,0.025637,0.007487,0.006554,-0.001479,0.00964,-0.007305
Kadar:KA-24,0.007968,-0.159438,-0.184035,0.134369,-0.055395,0.053547,-0.00376,0.017999,0.087127,0.053395,0.00406,-0.002698,-0.000297,0.017753,-0.018458,-0.01896,0.015125,0.000127,-0.001634,0.026012,0.002496,0.01422,0.000493,0.007471,-0.0097
Kadar:KA-25,0.007968,-0.1635,-0.184035,0.133077,-0.054472,0.053547,-0.00893,0.017538,0.089786,0.054124,0.001786,0.000599,0.001933,0.012524,-0.022394,-0.014054,0.019297,0.001014,-0.001131,0.03064,0.000749,0.007914,-0.006409,0.010724,-0.002634
Kadar:KA-26,0.004553,-0.161469,-0.190446,0.131462,-0.049548,0.053268,-0.006815,0.022614,0.080991,0.065969,-0.002111,0.001349,-0.005649,0.014726,-0.017644,-0.01843,0.019558,0.001267,-0.002765,0.023261,0.006613,0.013725,-0.00419,0.005061,-0.004431
Kadar:KA-27,0.006829,-0.153345,-0.182149,0.131139,-0.04924,0.053547,-0.003995,0.023076,0.081196,0.051573,0.000487,0.002398,-0.000892,0.006468,-0.02633,-0.008884,0.02034,-0.003801,-0.002137,0.02076,0.009109,0.00915,-0.001725,0.005422,-0.003592
Kadar:KA-28,0.005691,-0.161469,-0.186298,0.133077,-0.053856,0.055499,-0.00658,0.014538,0.085082,0.061778,0.002923,0.001199,-0.00223,0.00289,-0.023615,-0.012994,0.01708,-0.00038,-0.004148,0.028764,0.013726,0.013973,-0.005793,0.009037,-0.010658
Kadar:KA-3,0.005691,-0.161469,-0.177247,0.131139,-0.056318,0.052431,-0.00517,0.015922,0.083446,0.054671,0.011692,-3e-04,-0.003717,0.012248,-0.018729,-0.020949,0.006258,-0.002914,-0.005656,0.021635,0.001622,0.013602,-0.003081,0.007712,-0.005269
Kadar:KA-32,0.011382,-0.15436,-0.187806,0.12694,-0.053548,0.050758,-0.00611,0.014999,0.0859,0.055946,0.00065,3e-04,-0.002676,0.017065,-0.021037,-0.022673,0.017993,-0.003927,0.001006,0.018634,0.012852,0.012613,-0.000616,-0.001205,-0.008622
Kadar:KA-34,0.009106,-0.153345,-0.188937,0.134692,-0.055703,0.054105,-0.0094,0.013153,0.07956,0.053942,-0.000487,-0.002098,-0.001635,0.018441,-0.018051,-0.012331,0.018775,-0.00076,-0.000754,0.020135,0,0.00915,-0.008134,-0.004699,-0.013412
Kadar:KA-38,0.007968,-0.157407,-0.185166,0.141475,-0.053548,0.056615,-0.0047,0.019845,0.087536,0.053395,-0.000812,0.000749,-0.005798,0.011423,-0.021851,-0.024396,0.00691,-0.000633,0.006536,0.022761,0.008111,0.01286,-0.008011,0.002048,-0.007784
Kadar:KA-39,0.012521,-0.153345,-0.18592,0.133077,-0.05878,0.058567,-0.005875,0.010846,0.082219,0.053577,0.001624,-0.005395,0.004311,0.012524,-0.025108,-0.013259,0.017993,0.00152,-0.003394,0.023886,0.004866,0.006925,-0.004683,0.005181,-0.011137
Kadar:KA-4,0.004553,-0.157407,-0.179132,0.134369,-0.051086,0.053826,-0.004465,0.014307,0.078537,0.045195,0.007145,-0.000599,-0.000297,0.010872,-0.02158,-0.026651,0.008605,0.000507,0.000628,0.024262,0.009858,0.007914,0.002958,0.005422,-0.005987
Kadar:KA-5,0.006829,-0.160454,-0.189692,0.135984,-0.055087,0.051874,-0.003995,0.018922,0.085491,0.052302,0.004384,0.001798,0,0.012248,-0.02443,-0.01432,0.017471,0.001267,0,0.023011,0.004866,0.017188,-0.007272,0.010122,-0.007065
Kadar:KA-8,0.012521,-0.159438,-0.181018,0.135015,-0.053856,0.058009,-0.00611,0.015922,0.082423,0.057769,-0.001461,-0.000899,-0.000743,0.01445,-0.019137,-0.023468,0.006519,-0.003547,-0.004777,0.019885,0.004367,0.005812,-0.005669,0.001566,-0.008742
Kadar:KA-9,0.011382,-0.158423,-0.184035,0.137599,-0.041854,0.053268,-0.005875,0.014999,0.086309,0.050844,0.001461,0.00045,0.000297,0.011836,-0.026058,-0.018165,0.015385,-0.006081,-0.001006,0.025262,0.005366,0.007914,-0.011216,0.003976,-0.001796
Kaitag:DAG06-260,0.108132,0.105615,-0.021119,0.016473,-0.042469,0.007251,0.004465,-0.00923,-0.061971,-0.03827,-0.01023,0.013038,-0.01115,0.00289,0.014794,0.003182,0.00013,0.00076,0.004902,0.004877,0.001497,-0.003091,0.007765,0.006627,0.000239
Kaitag:DAG06-261,0.118376,0.106631,-0.012822,0.007752,-0.050471,0.009203,0.007285,-0.00923,-0.058289,-0.041914,-0.002598,0.008093,-0.015312,-0.009909,0.016422,-0.002519,0.007562,-0.004434,-0.000503,0.013882,0.002371,-0.001978,0.008381,0.009519,-0.003233
Kaitag:DAG06-262,0.119514,0.105615,-0.027907,0.008398,-0.043085,0.009482,0.005405,-0.005307,-0.057676,-0.038999,-0.000162,0.004796,-0.010258,-0.007982,0.014386,0.001061,0.00013,0.000507,0.003142,0.004252,-0.004617,0.001607,0.005793,0.013496,-0.003832
Kaitag:DAG06-578,0.104717,0.114755,-0.024513,0.007752,-0.032929,0.009203,0.00564,-0.009692,-0.050517,-0.040092,-0.001137,0.005995,-0.010406,-0.004542,0.014386,-0.009546,-0.005215,-0.004941,0.002891,5e-04,0.002371,-0.001731,0.003944,0.010122,0.001078
Kaitag:DAG06-786,0.114961,0.11577,-0.015085,0.00969,-0.037238,0.014781,0.00094,-0.007846,-0.055835,-0.043008,-0.000974,0.004796,-0.011001,-0.008533,0.013979,-0.011138,-0.007432,0.001647,-0.003142,0.003001,0.000624,-0.000124,0.011092,0.007832,-0.001197
Kaitag:DAG06-824,0.113823,0.102568,-0.020365,0.016796,-0.037853,0.001952,-0.00235,-0.004384,-0.048677,-0.042825,-0.003248,0.009891,-0.012636,-0.004266,0.023344,-0.013789,-0.019166,-0.007855,0.001508,0.002376,-0.007736,-0.002597,0.001109,0.00494,-0.002874
Kaitag:DAG06-826,0.119514,0.111708,-0.014708,0.023902,-0.037853,0.026495,0.004935,0.000462,-0.061357,-0.042461,-0.002111,0.008842,-0.010258,-0.008395,0.022801,-0.004375,-0.01356,-0.001394,-0.015587,0.002876,0.004991,0.011129,0.01023,0.011447,0.001437
Kaitag:DAG06-830,0.117238,0.105615,-0.010182,0.012597,-0.0397,0.01004,0.011751,-0.002308,-0.053994,-0.035536,0.003897,0.009741,-0.005946,-0.000413,0.015472,0.004508,-0.006128,-0.003547,0.001508,0.003126,0.006613,0.004699,0.012571,0.012773,-0.005149
Kalash:HGDP00267,0.080814,0.026404,-0.080327,0.068476,-0.078784,0.041276,0.007285,0.004615,-0.025565,-0.028611,-0.007632,-0.000899,-0.003865,-0.011285,0.014929,0.009016,-0.011474,-0.003927,-0.004148,-0.014632,-0.008859,-0.003215,-0.000986,-0.000964,-0.00479
Kalash:HGDP00274,0.083091,0.025388,-0.086738,0.068476,-0.07109,0.044901,0.00047,0,-0.025156,-0.021868,-0.010393,-0.002248,-0.006541,-0.006881,0.019408,0.010342,-0.01695,0.000633,-0.00264,-0.01113,-0.006239,-0.003833,0.0053,-0.001446,0.002395
Kalash:HGDP00277,0.084229,0.031481,-0.087869,0.065569,-0.071706,0.037092,-0.002115,0.004846,-0.026588,-0.023144,-0.00406,-0.000599,-0.001933,-0.007844,0.005565,0.013524,0.000913,0.003167,-0.001006,-0.012506,-0.009608,-0.009892,0.008997,-0.004217,-0.000359
Kalash:HGDP00279,0.084229,0.01828,-0.07995,0.068153,-0.066474,0.039881,-0.00094,0.000462,-0.024747,-0.026242,-0.004872,-0.000749,0.002527,-0.017753,0.015744,0.016176,0.001695,0.000127,-0.001885,-0.006003,-0.013601,0.003586,0.001602,0.010724,0.001557
Kalash:HGDP00281,0.084229,0.025388,-0.081835,0.068799,-0.065551,0.040439,0.003525,0.006692,-0.032519,-0.025149,-0.004384,0.000899,-0.003717,-0.009496,0.013301,0.010607,-0.010822,0.002787,0.005279,-0.016883,0.003119,-0.007172,0.007395,-0.002048,0.008023
Kalash:HGDP00285,0.087644,0.028435,-0.080704,0.064923,-0.074783,0.040439,0.00893,0.005769,-0.030474,-0.031162,-0.004547,-0.003297,0.000297,-0.007432,0.019001,0.000663,-0.028945,0.002534,0.000754,-0.016508,-0.000624,-0.008408,0.002835,-0.008676,-0.000718
