,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
KEN_Pastoral_N_Elmenteitan,-0.287024,0.0907208,-0.0276555,-0.0726212,0.0024618,-0.038301,-0.0101445,-0.0047307,0.1227825,-0.0826743,-0.0060355,-0.0064442,-0.0024528,0.0003442,0.021783,-0.019093,0.01695,0.0029983,0.0102862,-0.0021678,0.0041177,0.0024938,-0.0084632,-0.0035748,0.0022753
KEN_Pastoral_N_o,-0.25724,0.103584,-0.004525,-0.068153,0.013233,-0.021753,-0.017156,-0.011999,0.130282,-0.070708,-0.008769,-0.020232,0.002973,0.006331,0.017915,-0.012066,0.002217,-0.002787,0.010559,-0.002626,0.009858,0.001978,-0.01861,0.014942,0
KGZ_Aigyrzhal_BA,0.089351,0.03402,-0.0503455,0.092055,-0.092633,0.0414155,-0.0029375,-0.0159225,-0.0611525,-0.0645115,0.000162,0.0009745,0.0026015,-0.0280065,0.0251085,0.022474,-0.006454,0.0039275,0.002074,-0.0136315,-0.016658,-0.0083465,0.0059775,0.0016265,0.0034125
KGZ_Nomad_MA,0.0506512,-0.3328398,0.075707,-0.0215602,-0.0654738,-0.0340245,0.0189772,0.023826,0.000818,0.0049202,-0.0238712,-0.0004498,-0.00472,0.0046102,0.0050895,-0.0074912,-0.0049545,-0.0012668,0.0075105,0.0151948,-0.0226162,-0.0094285,-0.0214452,0.0002715,-0.0049695
KGZ_Turk,0.064879,-0.206152,0.062602,0.028747,-0.056934,-0.011713,0.00893,0.006461,-0.011249,-0.007836,-0.016564,0.002698,0.004162,-0.020781,0.005429,0.006099,0.008605,-0.008361,0.002514,0.008129,-0.021961,0.01558,-0.001232,-0.00964,-0.006706
Kura-Araxes_ARM_Kalavan,0.1092705,0.1284645,-0.0637335,-0.043282,-0.0460085,-0.004044,0.0110455,-0.007615,-0.06013,-0.0226885,0.0047905,0.008842,-0.0127105,0.0052985,0.0080755,6.65e-05,0.01017,-0.0001265,-0.0030795,-0.0010005,0.00992,-0.007728,0.001417,-0.0005425,-0.0002395
Kura-Araxes_ARM_Kaps,0.1013025,0.133034,-0.07071,-0.043605,-0.0498555,-0.0092035,0.008108,-0.011653,-0.066368,-0.01631,0.0030855,0.011015,-0.019846,0.005849,0.0042075,-0.0102095,-0.0001305,-0.003927,-0.001697,0.0032515,0.003494,-0.000247,-0.0036975,-0.0090975,-0.0030535
Kura-Araxes_ARM_Talin,0.104717,0.128972,-0.067882,-0.04845,-0.054779,-0.002231,0.00658,-0.000231,-0.048472,-0.005467,0,0.009591,-0.017245,-0.000963,-0.000271,-0.001591,0.016559,-0.00266,-0.001508,0.003001,0.002745,0.003091,0.010846,-0.006025,-0.004311
Kura-Araxes_RUS_Velikent,0.101303,0.127957,-0.059208,-0.023579,-0.056318,-0.001952,0.010105,-0.000231,-0.070561,-0.028247,0.00406,0.008842,-0.015312,-0.013487,0.006243,-0.002917,0.018775,0.000127,0.003771,0.001376,-0.000125,-0.002968,0.007518,-0.008073,-0.000718
LAO_BA,0.002276,-0.380824,-0.079195,-0.03553,0.148643,0.06777,-0.00047,-0.013615,0.00409,-0.020593,0.082006,0.007643,-0.022002,0.005643,0.004614,-0.004375,0.000782,-0.001774,-0.006411,0.019509,-0.011854,0.014096,-0.008627,-0.005663,0.036643
LAO_Hoabinhian,-0.025041,-0.224432,-0.11917,0.087856,0.022466,-0.001952,-0.003055,0.01223,0.060539,0.018406,0.012829,0.001199,-0.000446,0.006055,-0.007872,-0.006364,-0.00352,-0.00076,-0.005531,0.023386,0.006988,0.013107,-0.017131,-0.001325,0.003712
LAO_LN_BA,0.005691,-0.40215,-0.083721,-0.034561,0.15049,0.078089,-0.002585,-0.012692,-0.006136,-0.018588,0.089801,0.004346,-0.012785,0.010184,0.003393,-0.005701,-0.002477,0.0019,-0.00088,0.026388,-0.016845,0.02201,-0.011955,0.001325,0.039038
Levant_Abel_IA,0.087644,0.149283,-0.05506,-0.100776,-0.014156,-0.032072,-0.002115,-0.006231,0.012476,0.007654,0.011205,-0.003297,0.01888,0.003716,0.002443,0.010475,0.00339,0.008235,-0.001006,-0.003252,0.005366,0.009027,-0.002835,0.000482,-0.004071
Levant_Ashkelon_IA1,0.095896,0.1548685,-0.0359208,-0.0729172,0.0046933,-0.0285168,0.0034078,-0.0031155,0.0048575,0.038315,0.003126,0.0034842,-0.0099602,0.0063995,-0.017101,-0.0010277,0.0020535,0.0030402,0.0046508,-0.0013442,-0.0008735,0.010387,0.0027422,-0.0066275,0.000868
Levant_Ashkelon_IA2,0.0789173,0.1411587,-0.0600877,-0.1049757,-0.0165157,-0.0365343,-0.0036033,-0.017461,0.0156117,0.011906,0.0060623,-0.007094,0.0225967,-0.003991,-0.010541,0.0114467,0.00339,-0.005574,-0.005447,0.0036683,0.0041593,0.0037097,-0.0047657,-0.007471,0.0026343
Levant_Ashkelon_LBA,0.0921967,0.1462363,-0.061722,-0.0915167,-0.0139513,-0.0366277,0.0032117,-0.008846,0.0072263,0.012635,0.015535,-0.015736,0.018781,0.0088997,-0.0078717,0.008972,-0.0043027,0.0013093,-0.0006287,-0.0070033,0.0020797,0.000371,-0.00608,0.002812,0.003832
Levant_Baqah_BA,0.0878146,0.1485719,-0.0613198,-0.1046686,-0.0111404,-0.038222,-0.0059575,-0.008215,0.0145723,0.0087018,0.0110425,-0.0114123,0.0239046,0.0015208,-0.0082111,0.0121054,-0.0002609,0.003712,0.003708,0.0065595,0.0049349,0.0068132,-0.0056694,0.000506,-0.0026824
Levant_Beirut_ERoman,0.0859368,0.1406508,-0.0576052,-0.0909245,-0.0153875,-0.0312358,-0.0051112,-0.005596,0.007465,0.010524,0.0064958,-0.0090293,0.0178392,-0.0026492,-0.0099752,0.0170377,0.0113435,-0.0044975,0.0018855,0.0016572,0.0022772,0.0048845,-0.0008625,0.0039462,-0.0029638
Levant_Beirut_Hellenistic,0.064879,0.147252,-0.060339,-0.0809115,-0.0063085,-0.029144,-0.0024675,-0.013615,0.0018405,0.0059225,0.005115,-0.0006745,0.0079535,0.0033715,-0.012283,-0.002718,-0.00665,0.0012035,0.009867,-0.012944,0.0034315,0.004637,-0.0057925,-0.002109,-0.005688
Levant_Beirut_IAII,0.089351,0.155376,-0.054494,-0.1002915,-0.0166185,-0.037511,-0.0069325,-0.004269,0.0197365,0.006925,0.009013,-0.0128885,0.0237115,0.0039225,-0.0147935,0.0129275,-0.0003255,0.002217,0.006662,0.0011255,-0.001248,0.005564,-0.00949,-0.002048,-0.001856
Levant_Beirut_IAIII,0.0879282,0.1524565,-0.0486488,-0.0910456,-0.0101942,-0.0317236,-0.0037306,-0.0098649,0.010124,0.0135538,0.0061304,-0.0041964,0.0116699,0.0030104,-0.0105864,0.0012099,1.64e-05,0.0007285,0.0025766,-0.0008755,0.0024332,0.0045751,-0.0034355,-0.0011446,-0.0020656
Levant_Beirut_IAIII_Egyptian,0.043253,0.146236,-0.0473285,-0.106106,0.0003075,-0.0390445,-0.011398,0,0.0419275,0.005467,0.0127475,-0.0149115,0.027725,0.000344,0.0021715,-0.0044415,-0.007497,-0.002914,-0.003582,0.008817,0.012416,0.0027825,-0.0020335,0.003976,-0.000479
Levant_Hazor_MLBA,0.084988,0.151314,-0.064865,-0.1020683,-0.0106687,-0.0403463,-0.0060317,-0.0128457,0.0145893,0.0075323,0.0086607,-0.0108403,0.0207133,0.0021103,-0.0085957,0.0107397,-0.008388,0.0043917,0.002933,0.0077953,0.0061143,0.005317,-0.001438,-0.0017273,-0.0017163
Levant_ISR_C,0.0886623,0.1666536,-0.046763,-0.135219,0.0157761,-0.0622661,-0.0120351,-0.0113436,0.0529071,0.0342603,0.0145636,-0.0154914,0.0330965,0.0045705,-0.0154936,0.0029309,-0.0032528,0.0040806,0.0034931,0.0089778,0.0023839,0.0086492,-0.0027244,-0.0019723,-0.0039579
Levant_JOR_EBA,0.0758823,0.147929,-0.0599623,-0.11402,-0.0056417,-0.0476903,-0.0108887,-0.013307,0.0336783,0.0075323,0.0157517,-0.0196823,0.041526,-0.0008717,-0.0031217,0.0228937,0.0018253,0.0010137,-0.0030583,0.0170917,0.0050743,0.011706,-0.0038617,0.0042577,-0.0071053
Levant_LBN_MA,0.081573,0.148606,-0.0520427,-0.0871023,-0.0125153,-0.028354,-0.0058753,-0.012384,0.0028637,0.0119667,0.0071447,-0.0082427,0.0106043,-0.001743,-0.008641,0.0041987,-0.000478,-0.0027027,0.0012153,-0.007712,0.000416,0.005482,-0.006286,0.0078323,0.0020753
Levant_LBN_MA_o1,0.071709,0.147252,0.017725,-0.031331,0.035391,-0.011156,-0.012456,0.004615,0.026588,0.032074,0.001299,0.012439,0.000297,-0.011973,0.003936,-0.001061,-0.001825,0.00076,-0.006662,0.002626,0.000499,-0.005441,0.00419,0.003012,0.001078
Levant_LBN_MA_o2,0.128051,0.1340495,0.0576995,0.0350455,0.0361605,0.012411,-0.0005875,0.0087685,0.0068515,0.0036445,-0.005927,0.0074185,-0.00721,-0.005436,0.014522,-0.0068945,-0.005346,-0.006081,-0.0042105,0.0016885,0.007362,0.0102635,-0.0019105,-0.0021085,0.0020355
Levant_LBN_MA_o3,0.102441,0.155376,-0.044123,-0.082688,-0.000615,-0.026495,-0.00611,-0.018922,-0.00225,0.021139,0.01023,-0.004196,0.004608,-0.001514,-0.013029,0,-0.00013,-0.000253,0.010936,-0.007253,-0.005865,-0.007914,0.002218,-0.009519,0.005389
Levant_LBN_MA_o4,0.1161,0.14319,-0.003394,-0.025194,0.00954,-0.006136,0.003525,-0.002308,-0.009204,0.007289,-0.000812,0.005095,-0.010704,-0.008257,-0.008279,0.000663,0.005215,-0.000507,0.003771,-0.005253,0.004866,-0.001731,0.003944,0.007832,-0.003592
Levant_LBN_MA_o6,0.129758,0.148267,0.046386,0.005168,0.04647,0.004462,-0.00987,0.009923,0.022907,0.038816,-0.000974,0.009292,-0.014866,-0.026148,0.011265,0.01127,0.007823,0.010135,0.011313,0.008879,0.009608,-0.005688,0.005793,-0.004699,-0.000599
Levant_LBN_Roman,0.0887823,0.1447132,-0.0554368,-0.085595,-0.0116175,-0.0282378,-0.0074612,-0.0076152,0.0076698,0.0121642,0.0031262,-0.01139,0.0130822,-0.0017893,-0.0105862,0.0093475,0.002673,-0.0006652,0.0025138,0.0022512,0.000655,0.0059042,-0.0035742,0.0001205,-0.005299
Levant_Megiddo_IA,0.084229,0.150298,-0.060716,-0.091409,-0.014464,-0.044623,-0.00517,-0.005077,0.011658,0.006014,0.012179,-0.007343,0.019177,0.006193,-0.002307,0.002254,-0.026207,0.005828,0.00729,-0.005753,0.001622,-0.002226,-0.006162,-0.000843,-0.005987
Levant_Megiddo_IBA,0.078538,0.152329,-0.058077,-0.112405,0.001846,-0.044344,-0.01034,-0.009,0.030883,0.00164,0.012829,-0.013038,0.026016,-0.001651,-0.008686,0.013259,-0.005085,0.008868,-0.000126,0.001751,-0.000624,0.006059,-0.008134,0.000241,-0.004431
Levant_Megiddo_MLBA,0.0861261,0.1455592,-0.0646134,-0.1002072,-0.014596,-0.0394563,-0.0045434,-0.0097249,0.0131382,0.0089382,0.0103465,-0.0088707,0.0219027,0.0020119,-0.007316,0.005411,-0.0024898,0.004217,0.0036812,0.0073607,0.0047534,0.0040982,-0.0049357,-0.0025361,-0.0014427
Levant_Megiddo_MLBA_o1,0.0978875,0.1355735,-0.0273415,-0.0318155,-0.026774,-0.006833,0.003995,-0.0068075,-0.0223955,-0.0057405,0.010068,-0.0073435,0.0170215,0.004335,-0.0035965,-0.004972,-0.0179275,0.0109585,0.008673,0.0058155,-0.0037435,0.003771,-0.003759,-0.003374,-0.002515
Levant_Megiddo_MLBA_o2,0.103579,0.109677,-0.032432,-0.001292,-0.023081,-0.009482,0.004935,-0.011769,-0.028633,-0.013121,0.006171,-0.007793,0.003568,-0.013074,0.019001,0.0118,-0.002086,0.006588,0.018855,0.003502,-0.006738,0.014467,0.001479,-0.000361,-0.001437
Levant_Natufian,0.020488,0.1431895,-0.0377125,-0.1387295,0.030775,-0.079484,-0.025616,-0.0175375,0.114329,0.002005,0.0332085,-0.0222555,0.076486,0.002133,0.0153365,0.009016,-0.0154505,-0.001014,-0.02206,0.040832,0.001497,0.0001235,-0.003636,-0.0044585,0.006287
Levant_PPNB,0.072847,0.1639064,-0.0316026,-0.1361132,0.0332986,-0.0645352,-0.0134426,-0.0147684,0.0741604,0.03601,0.0188046,-0.0150764,0.035738,0.0025596,-0.0217696,0.006099,0.0098048,-0.0013176,-0.0047264,0.0188088,-0.001797,0.0071472,0.0008872,-0.0056874,-0.0037602
Levant_PPNC,0.067156,0.168578,-0.023004,-0.150842,0.028621,-0.071954,-0.013866,-0.017999,0.077719,0.037905,0.006496,-0.013188,0.032705,-0.000275,-0.014929,0.008486,-0.000913,-0.007728,-0.013575,0.012381,-0.009982,0.01014,0.002958,0.003012,-0.001916
Levant_Shadud_MLBA,0.080814,0.149283,-0.046009,-0.103683,-0.012618,-0.036256,-0.00564,-0.008769,0.00859,0.014579,0.01088,-0.007044,0.01665,0.004542,-0.012215,0.012198,0.002477,0.008742,0.006285,0.013506,0.015348,0.013973,-0.013557,-0.001205,-0.004431
Levant_Sidon_MBA,0.0812696,0.1468454,-0.0613196,-0.0979336,-0.0105248,-0.0389334,-0.0047942,-0.0065998,0.0114534,0.0101686,0.0104904,-0.0097712,0.0215854,0.005505,-0.0075734,0.0065234,-0.0001562,-0.0011906,0.0015086,0.004252,0.0042674,0.007543,-0.0012572,0.0015906,-0.0005028
Levant_Yehud_IBA,0.087644,0.160454,-0.054682,-0.102391,-0.006155,-0.041555,-0.004935,-0.002769,0.026588,0.013668,0.019487,-0.008243,0.016204,0.030139,-0.007329,-0.007823,-0.026077,0.003421,0.006662,0.005753,-0.00861,0.013973,-0.006039,0.003374,-0.002515
LUX_Loschbour,0.133173,0.106631,0.20176,0.192186,0.164338,0.055778,0.00611,0.036922,0.096535,0.02278,-0.020786,-0.016186,0.024975,-0.007432,0.065824,0.063643,0.008084,0.006714,-0.013324,0.065281,0.120038,0.019166,-0.059405,-0.175687,0.022992
MAR_EN,-0.1735805,0.0919055,-0.0258325,-0.083657,0.0283125,-0.0596825,-0.079316,0.021461,0.1500185,0.0043735,0.0222475,-0.0264515,0.075148,-0.0461725,0.069353,-0.03381,0.0171455,-0.05549,-0.1487635,0.0340785,-0.038245,-0.118212,0.0826995,-0.009941,0.021615
MAR_LN,0.021626,0.148267,0.003394,-0.095285,0.047393,-0.054384,-0.027731,0.008769,0.083855,0.054124,0.020136,0.001798,0.002973,-0.028901,0.004343,0.009944,0.032726,-0.014062,-0.033938,-5e-04,-0.018343,-0.02201,0.011709,-0.009881,-0.004191
MAR_Taforalt,-0.189857,0.0814452,-0.0242866,-0.085595,0.027636,-0.0552202,-0.0705968,0.0184146,0.155397,0.003499,0.0209156,-0.0318316,0.0747168,-0.0513334,0.0711988,-0.0363032,0.0052676,-0.066106,-0.1424162,0.0389938,-0.0376836,-0.1255322,0.0730118,-0.0137606,0.0164534
MDA_Cimmerian,0.1001643,-0.0111707,0.042992,0.048127,-0.0266713,0.0068793,0.004465,0.0027693,-0.019975,-0.0287933,-0.007199,-0.0011993,-0.000545,-0.0191297,0.0218057,0.006983,-0.0022163,0.007137,-0.0010893,-0.0045857,-0.0117293,0.004287,-0.0002053,0.010363,-0.0017563
MEX_Pericues,0.053497,-0.2999197,0.1074797,0.0877483,-0.103301,-0.018407,-0.2650137,-0.3186023,-0.0173847,-0.0205927,0.001299,-3e-04,0.0006937,0.0158727,0.0002717,0.0055243,0.0019123,0.0010137,0.004148,0.0060863,-0.0029947,0.001484,0.003903,-0.0014057,-0.0007187
MKD_N,0.122929,0.182795,-0.000754,-0.103037,0.063704,-0.046296,-0.00376,-0.001385,0.046222,0.090571,0.01153,0.014837,-0.031516,0.003303,-0.042073,-0.011535,0.024251,0.005448,0.013701,-0.012006,-0.016346,0.011623,0.001109,0.00494,-0.007664
MNG_Afanasievo_1,0.1263435,0.0812425,0.0388435,0.105137,-0.0290825,0.038766,0.0069325,-0.003923,-0.0549145,-0.067154,-0.0030045,0.0043465,-0.0007435,-0.0214,0.036916,0.0121985,-0.0026075,0.00266,-0.0022625,0.0113805,-0.0040555,0.0015455,0.009182,0.0180745,-0.0045505
MNG_Afanasievo_2,0.029594,-0.396056,0.082212,-0.002584,-0.07386,-0.036256,-0.00329,0.004615,0.007567,-0.001276,-0.019811,-0.01154,0.002527,-0.017478,0.002036,0.006099,0.005346,-0.002914,0.002514,0.021385,-0.019341,0.013354,-0.011955,-0.004579,0.006945
MNG_BA,0.0523587,-0.3229383,0.0825897,0.0186263,-0.0804253,-0.025658,-0.00188,0.0010767,-0.0025907,-0.004313,-0.015427,-0.0030973,0.0034687,-0.0260107,0.0050217,0.00769,-0.0024773,-0.0025333,-0.001634,0.012131,-0.0351463,0.0077077,-0.0060393,-0.0053017,-0.0063467
MNG_Center_West_LBA_4,0.0455293,-0.3479204,0.0830797,0.0123386,-0.0776453,-0.0294788,0.000564,0.0037385,0.0023317,-0.0042096,-0.0195029,-0.0041214,0.0041328,-0.0181524,0.0056594,0.0015248,-0.0027249,-0.0024704,0.0013952,0.0146321,-0.0302715,0.0031654,-0.0091328,-0.0028196,-0.0015926
MNG_Center_West_LBA_5,0.0910585,-0.0766725,0.0529855,0.0502265,-0.0287745,0.013108,-0.0008225,0.0010385,-0.0150325,-0.026333,-0.01429,-0.0062945,-0.004534,-0.0218135,0.020901,-0.0023205,-0.0207965,-0.000887,0,-6.25e-05,-0.014724,0.006801,-0.0072715,0.007591,-0.002634
MNG_Chemurchek_EBA_2,0.100164,-0.017772,0.0399745,0.122095,-0.072321,0.0347215,-0.0138655,-0.027691,-0.042745,-0.0707075,0.004953,-0.002398,0.003642,-0.0347495,0.0332515,0.0196895,-0.0028685,-0.0037375,-0.001508,-0.0005005,-0.0215245,0.0058735,0.012818,0.017653,-0.0079035
MNG_East_N,0.025041,-0.4427705,0.0788185,-0.0347225,-0.074937,-0.056336,0.0172735,0.015461,0.0166685,0.0266065,-0.0353195,-0.0038215,0.001264,0.0030965,-0.008279,-0.006696,0.002347,0.002027,0.004211,0.019009,-0.0150985,-0.006801,-0.0272995,-0.008736,0.0049695
MNG_EIA_2,0.093335,-0.07718,0.055814,0.05814,-0.035083,0.011992,-0.00141,0.000692,-0.008385,-0.018224,-0.004547,0.003897,0.002527,-0.016515,0.02348,-0.005304,-0.015646,-0.00038,0.003771,0.002501,-0.013102,0.002597,-0.004314,0.006748,-0.001197
MNG_EIA_3,0.036423,-0.395041,0.087492,-0.018088,-0.08894,-0.040439,0.00799,0.016615,0.015544,0.007472,-0.019974,0.002398,0.002081,0.000413,-0.006786,-0.000265,-0.002347,-0.000887,0.004399,0.019259,-0.030696,-0.002349,-0.017624,0.001446,-0.007664
MNG_EIA_5,0.079676,-0.125926,0.039221,0.044251,-0.050163,0.003904,-0.000705,0.002538,-0.026179,-0.01877,-0.022897,-0.005095,-0.004311,-0.020368,0.016422,0.018563,0.004172,0.002534,-0.000377,-0.001,-0.014225,0.000989,-0.000493,-0.000482,0.003113
MNG_EIA_8,0.029594,-0.44074,0.081835,-0.027132,-0.075706,-0.043507,0.014101,0.017076,0.012476,0.015308,-0.036537,-0.001499,-0.00773,0.003853,0.0019,0,-0.004042,0.00038,0.001006,0.022511,-0.033815,0.004328,-0.026252,-0.004699,0.007664
MNG_Hovsgol_BA,0.0479808,-0.3330937,0.0813422,0.0202496,-0.0764165,-0.0283612,-0.0030188,-0.0044198,0.0013844,-0.0044858,-0.0187622,-0.0040002,0.0030076,-0.0199763,0.0061181,0.0018562,-0.0031092,9.6e-06,0.0020015,0.0126599,-0.0325482,0.0075238,-0.0082481,-0.0047087,0.0002211
MNG_Hovsgol_BA_low_res,0.045529,-0.364575,0.087115,0.018734,-0.079399,-0.022032,0.012456,0.007154,0.015339,-0.000364,-0.011205,0.000599,0.015015,-0.028488,-0.005972,-0.005569,-0.002477,0.012922,0.008296,0.015883,-0.040928,-0.01558,-0.003697,-0.003976,0.008382
MNG_Hovsgol_BA_o1,0.027318,-0.412305,0.07467,-0.020349,-0.070167,-0.035977,0.010575,0.021691,0.011453,0.016766,-0.043682,-0.010041,0.008474,-0.001789,0.000271,0.000928,-0.000391,-0.000253,0.002891,0.021635,-0.027452,0.001855,-0.008874,-0.005784,0.010538
MNG_Hovsgol_BA_o2,0.085367,-0.12491,0.058831,0.052649,-0.038469,0.003068,-0.00705,-0.006692,-0.011453,-0.024055,-0.012504,-3e-04,0.00446,-0.023258,0.011401,0.012596,-0.000652,-0.003041,0.005028,0.014507,-0.017469,0.001855,-0.000246,0.010242,-0.001078
MNG_MA,0.047806,-0.344264,0.070144,-0.006137,-0.072013,-0.034861,0.011751,0.022845,0.007772,0.015308,-0.016239,-0.003297,0.000446,0.00578,0.012622,-0.001724,-0.008214,0.001267,0.005656,0.007128,-0.027701,-0.006801,-0.027854,-0.004217,0.000479
MNG_Mongol,0.054066,-0.3005965,0.04186,-0.0214795,-0.035545,-0.0051595,0.014101,0.0134995,-0.007056,-0.002096,-0.0403535,-0.0041965,-0.0003715,-6.9e-05,0.002511,0.000464,0.000587,-0.0024705,0.0007545,0.006753,-0.0197155,0.001546,-0.0078265,-0.0005425,0.0026345
MNG_Mongun_Taiga_LBA_1,0.05805,-0.300597,0.087115,0.04199,-0.094171,-0.021753,-0.015981,-0.009461,-0.011453,-0.01549,0.005521,-0.006294,0.008771,-0.022708,0.011265,0.012331,-0.006258,-0.007728,0.005656,0.012506,-0.041427,0.01014,0.003204,0.00241,-0.002515
MNG_Mongun_Taiga_LBA_3,0.0861263,-0.1056147,0.053551,0.0425283,-0.01549,0.016083,0.002115,0.003923,-0.0072943,-0.0179807,-0.0177543,-0.0075433,0.0041623,-0.0219737,0.010993,0.0064967,-0.0050413,-0.0028297,-0.0010893,0.0044603,-0.0110223,0.00136,-0.0053407,0.008274,-0.004231
MNG_Munkhkhairkhan_MBA_1,0.048944,-0.330555,0.0906975,0.041667,-0.0901705,-0.029423,-0.011398,-0.009692,0.0002045,-0.0141235,-0.0045465,-0.004646,0.004311,-0.0322725,0.00604,0.0035135,-0.004303,-0.0052575,6.3e-05,0.011443,-0.0359365,0.003091,-0.0051765,-0.004579,-0.001856
MNG_Munkhkhairkhan_MBA_2,0.071709,-0.219354,0.043746,0.047158,-0.074168,0.00251,-0.012456,-0.008307,-0.019021,-0.033167,-0.023871,-0.007793,0.00773,-0.02202,0.009365,0.000796,-0.005346,-0.004814,0.004651,0.00075,-0.026578,0.010387,-0.007518,0.004458,-0.000359
MNG_North_N,0.0237403,-0.4314549,0.0890541,-0.0247326,-0.0815536,-0.0521129,0.0134964,0.0145379,0.0179981,0.020098,-0.029346,-0.0013703,0.0013593,-0.0051314,-0.0056033,-0.0039967,0.0038743,0.0006154,0.0038967,0.020331,-0.0196439,-0.0037801,-0.0166207,-0.0061969,0.0076981
MNG_Pazyryk_EIA_6,0.097888,-0.071087,0.065242,0.063954,-0.030775,0.008646,-0.006815,-0.004154,-0.015544,-0.027518,-0.01023,-0.001948,-0.001784,-0.026148,0.015608,0.001061,-0.010952,-0.002154,-0.006788,0.008504,-0.012478,0.003215,-0.000986,0.000723,-0.004431
MNG_Sagly_EIA_4,0.0857739,-0.1156978,0.0614975,0.0476886,-0.0436564,0.0023308,-1.68e-05,0.0017966,-0.0115701,-0.0231569,-0.0103812,-0.0020339,0.0017628,-0.0228651,0.0151036,0.0060612,-0.0051316,-0.0009772,-0.0011851,0.0055919,-0.0200629,0.0044691,-0.0008627,0.0018419,-0.0020101
MNG_Slab_Grave_EIA_1,0.0305427,-0.4249989,0.0834694,-0.0222062,-0.0772452,-0.0480622,0.0137874,0.0206529,0.0132601,0.0156721,-0.0286208,-0.0003621,-0.0007187,-0.004771,-0.0016172,-0.0019006,-0.0015321,-0.0014042,0.0019484,0.0155909,-0.0243426,0.0001546,-0.0196272,-0.0035748,0.0033928
MNG_Ulaanzukh_LBA_2,0.0241872,-0.439724,0.0723128,-0.0351262,-0.0616265,-0.0411362,0.0113392,0.017826,0.0113512,0.0125288,-0.0466052,-0.0042338,0.0057235,-0.0022362,-0.0002038,-0.000431,-0.0011738,0.0006968,0.003394,0.019009,-0.027982,0.0047915,-0.0182712,-0.0075008,0.0074842
MNG_Ulgii_EBA_1,0.043632,-0.3385097,0.0765553,0.0175497,-0.076937,-0.0290977,0.0017233,0.000769,-0.0022497,-0.003827,-0.020028,-0.0042463,0.0063427,-0.014909,0.005655,0.001326,0.0008257,-0.004265,-0.000964,0.0164663,-0.0282833,0.005729,-0.0072717,-0.0048597,0.00471
MNG_Xianbei_IA,0.0387,-0.387932,0.073916,-0.02907,-0.06155,-0.037929,0.011281,0.012923,-0.000205,0.017312,-0.048392,0.001649,-0.000149,0.00234,0.005836,0.007955,0.001173,0.002407,0.010433,0.022011,-0.02009,-0.018053,-0.023787,-0.008917,-0.001078
MNG_Xiongnu_Central_Asian,0.0700015,-0.147252,0.034318,0.043605,-0.0472395,0.0111555,-0.000235,0.0011535,-0.0174865,-0.0212305,-0.0135595,-0.0051705,0.00052,-0.0146565,0.0166255,0.007027,-0.010496,0.0036105,0.001257,-0.0034395,-0.0159715,0.005997,0.0085655,0.000181,0.005748
MNG_Xiongnu_East_Asian,0.022006,-0.4292303,0.0204903,-0.0560943,0.0305697,0.0063213,0.0094003,0.0036153,-0.0036133,0.0040093,-0.0621947,-0.004646,0.0051537,-0.005413,0.000407,0.003226,0.0013907,0.002154,-0.0049857,-0.0053777,0.0047003,0.0076253,0.0071483,-0.0057433,-0.0008383
MNG_Xiongnu_EIA_7,0.037562,-0.384886,0.065619,-0.023256,-0.05878,-0.03263,0.013631,0.014999,0.00859,0.005832,-0.032802,-0.008093,-0.000149,-0.000275,-0.001221,-0.000265,-0.002999,-0.0019,-0.002263,0.005253,-0.008235,0,-0.012941,-0.003615,0.011017
MWI_Chencherere_5200BP,-0.556595,0.063978,0.002263,0.029716,-0.001539,-0.012271,0.159572,-0.119533,0.031497,-0.021504,-0.004547,-0.03387,-0.029732,-0.001239,0.018865,-0.01896,0.021644,0.127575,-0.050405,-0.00988,-0.011355,-0.027822,-0.001849,-0.013375,0.006107
MWI_Fingira_2500BP,-0.59188,0.050776,0.014708,0.027778,-0.003077,0.000558,0.187538,-0.148609,0.031497,-0.016583,-0.001299,-0.019932,-0.017839,0.002202,0.010179,-0.012861,0.024121,0.119721,-0.037835,-0.002501,-0.016596,-0.007666,0.000863,-0.000602,0.001197
MWI_Fingira_6100BP,-0.582774,0.060932,0.009805,0.024871,-0.002462,-0.006972,0.171558,-0.122764,0.048063,-0.025513,-0.009094,-0.034619,-0.022894,-0.003165,0.026465,-0.017502,0.029467,0.123901,-0.020363,-0.008379,-0.021961,0.006925,0.006286,-0.001325,-0.00479
MWI_Hora_9000BP,-0.544074,0.057885,0.007542,0.026163,0.001539,-0.005578,0.167328,-0.13061,0.033746,-0.012574,-0.005359,-0.02203,-0.017691,0.005505,0.016151,-0.011138,0.022817,0.118834,-0.030545,-0.004377,-0.018218,-0.004451,-0.005793,-0.000843,0.003712
MYS_Historical,0.0073985,-0.422968,-0.0580765,-0.0583015,0.151259,0.045459,-0.004465,-0.010038,-0.0224975,-0.0243285,0.062682,0.002248,-0.010109,0.006262,0.008279,0.0165735,-0.000652,0.004814,0.008987,-0.0036895,0.003244,-0.016013,-0.009182,-0.0115075,-0.043709
